year,id,date chick death,time 1 Oct,status,type
2018,2018_148,1/06/2019,212,0,NAT
2018,2018_149,1/06/2019,212,0,NAT
2018,2018_150,1/06/2019,212,0,NAT
2018,2018_151,1/06/2019,212,0,NAT
2018,2018_152,1/06/2019,212,0,NAT
2018,2018_153,1/06/2019,212,0,NAT
2018,2018_154,1/06/2019,212,0,NAT
2018,2018_155,1/06/2019,212,0,NAT
2018,2018_156,1/06/2019,212,0,NAT
2018,2018_157,30/12/2018,59,1,NAT
2018,2018_158,1/06/2019,212,0,NAT
2018,2018_159,1/06/2019,212,0,NAT
2018,2018_160,1/06/2019,212,0,NAT
2018,2018_161,1/06/2019,212,0,NAT
2018,2018_162,7/12/2018,36,1,NAT
2018,2018_163,1/06/2019,212,0,NAT
2018,2018_164,28/01/2019,88,1,NAT
2018,2018_165,1/06/2019,212,0,NAT
2018,2018_166,1/06/2019,212,0,NAT
2018,2018_167,1/06/2019,212,0,NAT
2018,2018_168,1/06/2019,212,0,NAT
2018,2018_169,5/01/2019,65,1,NAT
2018,2018_170,6/02/2019,97,1,NAT
2018,2018_171,11/12/2018,40,1,NAT
2018,2018_172,8/02/2019,99,1,NAT
2018,2018_173,13/04/2019,163,1,NAT
2018,2018_174,16/12/2018,45,1,NAT
2018,2018_175,6/02/2019,97,1,NAT
2018,2018_176,16/01/2019,76,1,NAT
2018,2018_177,17/12/2018,46,1,NAT
2018,2018_178,20/12/2018,49,1,NAT
2018,2018_179,9/03/2019,128,1,NAT
2018,2018_180,22/01/2019,82,1,NAT
2018,2018_181,9/03/2019,128,1,NAT
2018,2018_182,5/02/2019,96,1,NAT
2018,2018_183,30/01/2019,90,1,NAT
2018,2018_184,7/04/2019,157,1,NAT
2018,2018_185,16/12/2018,45,1,NAT
2018,2018_186,17/12/2018,46,1,NAT
2018,2018_187,11/02/2019,102,1,NAT
2018,2018_188,5/02/2019,96,1,NAT
2018,2018_189,23/01/2019,83,1,NAT
2018,2018_190,21/12/2018,50,1,NAT
2018,2018_191,27/01/2019,87,1,NAT
2018,2018_192,23/01/2019,83,1,NAT
2018,2018_193,23/01/2019,83,1,NAT
2018,2018_194,27/01/2019,87,1,NAT
2019,2019_001,1/01/2020,61,1,NAT
2019,2019_002,1/06/2020,213,0,NAT
2019,2019_003,6/01/2020,66,1,NAT
2019,2019_004,1/06/2020,213,0,NAT
2019,2019_005,1/06/2020,213,0,NAT
2019,2019_006,25/12/2019,54,1,NAT
2019,2019_007,22/12/2019,51,1,NAT
2019,2019_008,1/06/2020,213,0,NAT
2019,2019_009,1/06/2020,213,0,NAT
2019,2019_010,28/12/2019,57,1,NAT
2019,2019_011,3/01/2020,63,1,NAT
2019,2019_012,27/12/2019,56,1,NAT
2019,2019_013,8/01/2020,68,1,NAT
2019,2019_014,2/01/2020,62,1,NAT
2019,2019_015,4/01/2020,64,1,NAT
2019,2019_016,4/01/2020,64,1,NAT
2019,2019_017,31/12/2019,60,1,NAT
2019,2019_018,1/06/2020,213,0,NAT
2019,2019_019,9/01/2020,69,1,NAT
2019,2019_020,11/12/2019,40,1,NAT
2019,2019_021,27/12/2019,56,1,NAT
2019,2019_022,22/12/2019,51,1,NAT
2019,2019_023,6/01/2020,66,1,NAT
2019,2019_024,1/06/2020,213,0,NAT
2019,2019_025,29/02/2020,120,1,NAT
2019,2019_026,18/12/2019,47,1,NAT
2019,2019_027,26/12/2019,55,1,NAT
2019,2019_028,1/06/2020,213,0,NAT
2019,2019_029,18/01/2020,78,1,NAT
2019,2019_030,1/06/2020,213,0,NAT
2019,2019_031,1/06/2020,213,0,NAT
2019,2019_032,1/06/2020,213,0,NAT
2019,2019_033,22/01/2020,82,1,NAT
2019,2019_034,15/01/2020,75,1,NAT
2019,2019_035,26/12/2019,55,1,NAT
2019,2019_036,4/12/2019,33,1,NAT
2019,2019_037,27/02/2020,118,1,NAT
2019,2019_038,26/02/2020,117,1,NAT
2019,2019_039,1/06/2020,213,0,NAT
2019,2019_040,22/12/2019,51,1,NAT
2019,2019_041,19/12/2019,48,1,NAT
2019,2019_042,1/06/2020,213,0,NAT
2019,2019_043,6/01/2020,66,1,NAT
2019,2019_044,4/02/2020,95,1,NAT
2019,2019_045,11/01/2020,71,1,NAT
2019,2019_046,1/06/2020,213,0,NAT
2019,2019_047,1/06/2020,213,0,NAT
2019,2019_048,1/06/2020,213,0,NAT
2019,2019_049,8/02/2020,99,1,NAT
2019,2019_050,1/06/2020,213,0,NAT
2019,2019_051,3/01/2020,63,1,NAT
2019,2019_052,1/06/2020,213,0,NAT
2019,2019_053,31/01/2020,91,1,NAT
2019,2019_054,18/02/2020,109,1,NAT
2019,2019_055,1/06/2020,213,0,NAT
2019,2019_056,1/06/2020,213,0,NAT
2019,2019_057,10/12/2019,39,1,NAT
2019,2019_058,27/12/2019,56,1,NAT
2019,2019_059,1/06/2020,213,0,NAT
2019,2019_060,28/12/2019,57,1,NAT
2019,2019_061,25/01/2020,85,1,NAT
2019,2019_062,2/03/2020,122,1,NAT
2019,2019_063,30/03/2020,150,1,NAT
2019,2019_064,12/02/2020,103,1,NAT
2019,2019_065,1/06/2020,213,0,NAT
2019,2019_066,8/12/2019,37,1,NAT
2019,2019_067,1/06/2020,213,0,NAT
2019,2019_068,1/06/2020,213,0,NAT
2019,2019_069,1/06/2020,213,0,NAT
2019,2019_070,20/12/2019,49,1,NAT
2019,2019_071,1/06/2020,213,0,NAT
2019,2019_072,22/12/2019,51,1,NAT
2019,2019_073,25/01/2020,85,1,NAT
2019,2019_074,4/01/2020,64,1,NAT
2019,2019_075,1/06/2020,213,0,NAT
2019,2019_076,1/06/2020,213,0,NAT
2019,2019_077,1/06/2020,213,0,NAT
2019,2019_078,1/06/2020,213,0,NAT
2019,2019_079,29/03/2020,149,1,NAT
2019,2019_080,1/06/2020,213,0,NAT
2019,2019_081,1/06/2020,213,0,NAT
2019,2019_082,12/02/2020,103,1,NAT
2019,2019_083,7/02/2020,98,1,NAT
2019,2019_084,1/06/2020,213,0,NAT
2019,2019_085,31/01/2020,91,1,NAT
2019,2019_086,12/02/2020,103,1,NAT
2019,2019_087,18/03/2020,138,1,NAT
2019,2019_088,1/06/2020,213,0,NAT
2019,2019_089,4/12/2019,33,1,NAT
2019,2019_090,1/06/2020,213,0,NAT
2019,2019_091,1/06/2020,213,0,NAT
2019,2019_092,1/06/2020,213,0,NAT
2019,2019_093,1/06/2020,213,0,NAT
2019,2019_094,11/04/2020,162,1,NAT
2019,2019_095,1/06/2020,213,0,NAT
2019,2019_096,1/06/2020,213,0,NAT
2019,2019_097,1/06/2020,213,0,NAT
2019,2019_098,1/06/2020,213,0,NAT
2019,2019_099,1/06/2020,213,0,NAT
2019,2019_100,8/12/2019,37,1,NAT
2019,2019_101,5/04/2020,156,1,NAT
2019,2019_102,1/06/2020,213,0,NAT
2019,2019_103,13/12/2019,42,1,NAT
2019,2019_104,15/02/2020,106,1,NAT
2019,2019_105,31/01/2020,91,1,NAT
2019,2019_106,1/06/2020,213,0,NAT
2019,2019_107,1/06/2020,213,0,NAT
2019,2019_108,1/06/2020,213,0,NAT
2019,2019_109,1/06/2020,213,0,NAT
2019,2019_110,1/06/2020,213,0,NAT
2019,2019_111,1/06/2020,213,0,NAT
2019,2019_112,1/06/2020,213,0,NAT
2019,2019_113,1/06/2020,213,0,NAT
2019,2019_114,1/06/2020,213,0,NAT
2019,2019_115,1/06/2020,213,0,NAT
2019,2019_116,1/06/2020,213,0,NAT
2019,2019_117,17/01/2020,77,1,NAT
2019,2019_118,1/06/2020,213,0,NAT
2019,2019_119,1/06/2020,213,0,NAT
2019,2019_120,7/12/2019,36,1,NAT
2019,2019_121,6/01/2020,66,1,NAT
2019,2019_122,8/02/2020,99,1,NAT
2019,2019_123,1/06/2020,213,0,NAT
2019,2019_124,1/06/2020,213,0,NAT
2019,2019_125,4/12/2019,33,1,NAT
2019,2019_126,13/02/2020,104,1,NAT
2019,2019_127,17/12/2019,46,1,NAT
2019,2019_128,1/06/2020,213,0,NAT
2019,2019_129,1/06/2020,213,0,NAT
2019,2019_130,1/06/2020,213,0,NAT
2019,2019_131,1/06/2020,213,0,NAT
2019,2019_132,1/06/2020,213,0,NAT
2019,2019_133,1/06/2020,213,0,NAT
2019,2019_134,1/06/2020,213,0,NAT
2019,2019_135,1/06/2020,213,0,NAT
2019,2019_136,1/06/2020,213,0,NAT
2019,2019_137,1/06/2020,213,0,NAT
2019,2019_138,1/06/2020,213,0,NAT
2019,2019_139,1/06/2020,213,0,NAT
2019,2019_140,28/02/2020,119,1,NAT
2019,2019_141,1/06/2020,213,0,NAT
2019,2019_142,22/12/2019,51,1,NAT
2019,2019_143,1/06/2020,213,0,NAT
2019,2019_144,1/06/2020,213,0,NAT
2019,2019_145,1/06/2020,213,0,NAT
2019,2019_146,17/12/2019,46,1,NAT
2019,2019_147,1/06/2020,213,0,NAT
2019,2019_148,31/01/2020,91,1,NAT
2019,2019_149,8/01/2020,68,1,NAT
2019,2019_150,28/11/2019,27,1,NAT
2019,2019_151,1/06/2020,213,0,NAT
2019,2019_152,6/01/2020,66,1,NAT
2019,2019_153,24/01/2020,84,1,NAT
2019,2019_154,1/06/2020,213,0,NAT
2019,2019_155,1/06/2020,213,0,NAT
2019,2019_156,1/06/2020,213,0,NAT
2019,2019_157,1/06/2020,213,0,NAT
2019,2019_158,1/01/2020,61,1,NAT
2019,2019_159,1/06/2020,213,0,NAT
2019,2019_160,13/02/2020,104,1,NAT
2019,2019_161,1/06/2020,213,0,NAT
2019,2019_162,1/06/2020,213,0,NAT
2019,2019_163,1/06/2020,213,0,NAT
2019,2019_164,1/06/2020,213,0,NAT
2019,2019_165,25/01/2020,85,1,NAT
2019,2019_166,16/02/2020,107,1,NAT
2019,2019_167,1/06/2020,213,0,NAT
2019,2019_168,14/12/2019,43,1,NAT
2019,2019_169,1/06/2020,213,0,NAT
2019,2019_170,1/06/2020,213,0,NAT
2019,2019_171,1/06/2020,213,0,NAT
2019,2019_172,1/06/2020,213,0,NAT
2019,2019_173,12/01/2020,72,1,NAT
2019,2019_174,1/06/2020,213,0,NAT
2019,2019_175,6/12/2019,35,1,NAT
2019,2019_176,1/06/2020,213,0,NAT
2019,2019_177,1/06/2020,213,0,NAT
2019,2019_178,1/06/2020,213,0,NAT
2019,2019_179,1/06/2020,213,0,NAT
2019,2019_180,1/06/2020,213,0,NAT
2019,2019_181,1/06/2020,213,0,NAT
2019,2019_182,1/06/2020,213,0,NAT
2019,2019_183,1/06/2020,213,0,NAT
2019,2019_184,1/06/2020,213,0,NAT
2019,2019_185,1/06/2020,213,0,NAT
2019,2019_186,1/06/2020,213,0,NAT
2019,2019_187,1/06/2020,213,0,NAT
2019,2019_188,28/12/2019,57,1,NAT
2019,2019_189,1/06/2020,213,0,NAT
2019,2019_190,1/06/2020,213,0,NAT
2019,2019_191,1/06/2020,213,0,NAT
2019,2019_192,1/06/2020,213,0,NAT
2019,2019_193,1/06/2020,213,0,NAT
2019,2019_194,1/06/2020,213,0,NAT
2019,2019_195,1/06/2020,213,0,NAT
2019,2019_196,1/06/2020,213,0,NAT
2019,2019_197,1/06/2020,213,0,NAT
2019,2019_198,1/02/2020,92,1,NAT
2019,2019_199,25/12/2019,54,1,NAT
2019,2019_200,11/02/2020,102,1,NAT
2019,2019_201,23/12/2019,52,1,NAT
2019,2019_202,3/12/2019,32,1,NAT
2019,2019_203,27/12/2019,56,1,NAT
2019,2019_204,14/03/2020,134,1,NAT
2019,2019_205,4/01/2020,64,1,NAT
2019,2019_206,24/02/2020,115,1,NAT
2019,2019_207,2/02/2020,93,1,NAT
2019,2019_208,5/01/2020,65,1,NAT
2019,2019_209,21/02/2020,112,1,NAT
2019,2019_210,27/02/2020,118,1,NAT
2019,2019_211,3/02/2020,94,1,NAT
2019,2019_212,5/03/2020,125,1,NAT
2019,2019_213,21/12/2019,50,1,NAT
2019,2019_214,26/01/2020,86,1,NAT
2019,2019_215,1/01/2020,61,1,NAT
2019,2019_216,13/02/2020,104,1,NAT
2019,2019_217,7/03/2020,127,1,NAT
2019,2019_218,11/02/2020,102,1,NAT
2019,2019_219,26/12/2019,55,1,NAT
2019,2019_220,15/02/2020,106,1,NAT
2019,2019_221,20/12/2019,49,1,NAT
2020,2020_001,29/05/2021,209,0,NAT
2020,2020_002,29/05/2021,209,0,NAT
2020,2020_003,24/01/2021,84,1,NAT
2020,2020_004,13/03/2021,132,1,NAT
2020,2020_005,26/11/2020,25,1,NAT
2020,2020_006,29/05/2021,209,0,NAT
2020,2020_007,8/01/2021,68,1,NAT
2020,2020_008,29/05/2021,209,0,NAT
2020,2020_009,29/05/2021,209,0,NAT
2020,2020_010,29/05/2021,209,0,NAT
2020,2020_011,29/05/2021,209,0,NAT
2020,2020_012,5/02/2021,96,1,NAT
2020,2020_013,20/12/2020,49,1,NAT
2020,2020_014,1/02/2021,92,1,NAT
2020,2020_015,29/05/2021,209,0,NAT
2020,2020_016,19/12/2020,48,1,NAT
2020,2020_017,2/03/2021,121,1,NAT
2020,2020_018,24/01/2021,84,1,NAT
2020,2020_019,27/04/2021,177,1,NAT
2020,2020_020,29/05/2021,209,0,NAT
2020,2020_021,30/11/2020,29,1,NAT
2020,2020_022,29/05/2021,209,0,NAT
2020,2020_023,29/05/2021,209,0,NAT
2020,2020_024,24/12/2020,53,1,NAT
2020,2020_025,29/01/2021,89,1,NAT
2020,2020_026,11/03/2021,130,1,NAT
2020,2020_027,26/12/2020,55,1,NAT
2020,2020_028,29/05/2021,209,0,NAT
2020,2020_029,22/01/2021,82,1,NAT
2020,2020_030,28/02/2021,119,1,NAT
2020,2020_031,24/12/2020,53,1,NAT
2020,2020_032,26/12/2020,55,1,NAT
2020,2020_033,29/05/2021,209,0,NAT
2020,2020_034,29/05/2021,209,0,NAT
2020,2020_035,3/12/2020,32,1,NAT
2020,2020_036,28/12/2020,57,1,NAT
2020,2020_037,20/02/2021,111,1,NAT
2020,2020_038,29/05/2021,209,0,NAT
2020,2020_039,15/12/2020,44,1,NAT
2020,2020_040,29/05/2021,209,0,NAT
2020,2020_041,29/05/2021,209,0,NAT
2020,2020_042,20/12/2020,49,1,NAT
2020,2020_043,29/05/2021,209,0,NAT
2020,2020_044,29/05/2021,209,0,NAT
2020,2020_045,29/05/2021,209,0,NAT
2020,2020_046,29/05/2021,209,0,NAT
2020,2020_047,11/01/2021,71,1,NAT
2020,2020_048,29/05/2021,209,0,NAT
2020,2020_049,15/02/2021,106,1,NAT
2020,2020_050,20/12/2020,49,1,NAT
2020,2020_051,29/05/2021,209,0,NAT
2020,2020_052,29/05/2021,209,0,NAT
2020,2020_053,29/05/2021,209,0,NAT
2020,2020_054,23/01/2021,83,1,NAT
2020,2020_055,9/01/2021,69,1,NAT
2020,2020_056,30/12/2020,59,1,NAT
2020,2020_057,28/01/2021,88,1,NAT
2020,2020_058,6/12/2020,35,1,NAT
2020,2020_059,30/12/2020,59,1,NAT
2020,2020_060,3/12/2020,32,1,NAT
2020,2020_061,28/02/2021,119,1,NAT
2020,2020_062,24/12/2020,53,1,NAT
2020,2020_063,7/02/2021,98,1,NAT
2020,2020_064,26/12/2020,55,1,NAT
2020,2020_065,20/12/2020,49,1,NAT
2020,2020_066,24/12/2020,53,1,NAT
2020,2020_067,29/05/2021,209,0,NAT
2020,2020_068,20/12/2020,49,1,NAT
2020,2020_069,15/12/2020,44,1,NAT
2020,2020_070,14/12/2020,43,1,NAT
2020,2020_071,20/12/2020,49,1,NAT
2020,2020_072,29/05/2021,209,0,NAT
2020,2020_073,29/05/2021,209,0,NAT
2020,2020_074,29/05/2021,209,0,NAT
2020,2020_075,29/05/2021,209,0,NAT
2020,2020_076,29/05/2021,209,0,NAT
2020,2020_077,29/05/2021,209,0,NAT
2020,2020_078,26/01/2021,86,1,NAT
2020,2020_079,13/03/2021,132,1,NAT
2020,2020_080,29/05/2021,209,0,NAT
2020,2020_081,29/05/2021,209,0,NAT
2020,2020_082,29/05/2021,209,0,NAT
2020,2020_083,29/05/2021,209,0,NAT
2020,2020_084,29/05/2021,209,0,NAT
2020,2020_085,29/05/2021,209,0,NAT
2020,2020_086,29/05/2021,209,0,NAT
2020,2020_087,30/12/2020,59,1,NAT
2020,2020_088,7/12/2020,36,1,NAT
2020,2020_089,8/12/2020,37,1,NAT
2020,2020_090,10/01/2021,70,1,NAT
2020,2020_091,29/05/2021,209,0,NAT
2020,2020_092,29/05/2021,209,0,NAT
2020,2020_093,29/05/2021,209,0,NAT
2020,2020_094,29/05/2021,209,0,NAT
2020,2020_095,29/05/2021,209,0,NAT
2020,2020_096,29/05/2021,209,0,NAT
2020,2020_097,7/12/2020,36,1,NAT
2020,2020_098,1/01/2021,61,1,NAT
2020,2020_099,29/05/2021,209,0,NAT
2020,2020_100,5/12/2020,34,1,NAT
2020,2020_101,29/05/2021,209,0,NAT
2020,2020_102,29/05/2021,209,0,NAT
2020,2020_103,2/04/2021,152,1,NAT
2020,2020_104,18/12/2020,47,1,NAT
2020,2020_105,29/05/2021,209,0,NAT
2020,2020_106,29/05/2021,209,0,NAT
2020,2020_107,29/05/2021,209,0,NAT
2020,2020_108,29/05/2021,209,0,NAT
2020,2020_109,29/05/2021,209,0,NAT
2020,2020_110,29/05/2021,209,0,NAT
2020,2020_111,1/01/2021,61,1,NAT
2020,2020_112,19/11/2020,18,1,NAT
2020,2020_113,29/05/2021,209,0,NAT
2020,2020_114,17/12/2020,46,1,NAT
2020,2020_115,29/05/2021,209,0,NAT
2020,2020_116,20/12/2020,49,1,NAT
2020,2020_117,29/05/2021,209,0,NAT
2020,2020_118,29/05/2021,209,0,NAT
2020,2020_119,7/03/2021,126,1,NAT
2020,2020_120,29/05/2021,209,0,NAT
2020,2020_121,29/05/2021,209,0,NAT
2020,2020_122,23/12/2020,52,1,NAT
2020,2020_123,29/05/2021,209,0,NAT
2020,2020_124,29/05/2021,209,0,NAT
2020,2020_125,7/12/2020,36,1,NAT
2020,2020_126,14/12/2020,43,1,NAT
2020,2020_127,29/05/2021,209,0,NAT
2020,2020_128,29/05/2021,209,0,NAT
2020,2020_129,29/05/2021,209,0,NAT
2020,2020_130,29/05/2021,209,0,NAT
2020,2020_131,29/05/2021,209,0,NAT
2020,2020_132,29/05/2021,209,0,NAT
2020,2020_133,29/05/2021,209,0,NAT
2020,2020_134,8/02/2021,99,1,NAT
2020,2020_135,9/02/2021,100,1,NAT
2020,2020_136,29/05/2021,209,0,NAT
2020,2020_137,29/05/2021,209,0,NAT
2020,2020_138,7/12/2020,36,1,NAT
2020,2020_139,29/05/2021,209,0,NAT
2020,2020_140,29/05/2021,209,0,NAT
2020,2020_141,29/05/2021,209,0,NAT
2020,2020_142,23/12/2020,52,1,NAT
2020,2020_143,29/05/2021,209,0,NAT
2020,2020_144,4/01/2021,64,1,NAT
2020,2020_145,29/05/2021,209,0,NAT
2020,2020_146,20/02/2021,111,1,NAT
2020,2020_147,29/05/2021,209,0,NAT
2020,2020_148,29/05/2021,209,0,NAT
2020,2020_149,29/05/2021,209,0,NAT
2020,2020_150,29/05/2021,209,0,NAT
2020,2020_151,14/02/2021,105,1,NAT
2020,2020_152,28/02/2021,119,1,NAT
2020,2020_153,22/12/2020,51,1,NAT
2020,2020_154,8/02/2021,99,1,NAT
2020,2020_155,29/05/2021,209,0,NAT
2020,2020_156,29/05/2021,209,0,NAT
2020,2020_157,14/12/2020,43,1,NAT
2020,2020_158,17/12/2020,46,1,NAT
2020,2020_159,6/04/2021,156,1,NAT
2020,2020_160,29/05/2021,209,0,NAT
2020,2020_161,29/05/2021,209,0,NAT
2020,2020_162,2/01/2021,62,1,NAT
2020,2020_163,29/05/2021,209,0,NAT
2020,2020_164,29/05/2021,209,0,NAT
2020,2020_165,29/05/2021,209,0,NAT
2020,2020_166,29/05/2021,209,0,NAT
2020,2020_167,29/05/2021,209,0,NAT
2020,2020_168,29/05/2021,209,0,NAT
2020,2020_169,5/02/2021,96,1,NAT
2020,2020_170,29/05/2021,209,0,NAT
2020,2020_171,29/05/2021,209,0,NAT
2020,2020_172,29/05/2021,209,0,NAT
2020,2020_173,24/12/2020,53,1,NAT
2020,2020_174,29/05/2021,209,0,NAT
2020,2020_175,29/05/2021,209,0,NAT
2020,2020_176,29/05/2021,209,0,NAT
2020,2020_177,29/05/2021,209,0,NAT
2020,2020_178,29/05/2021,209,0,NAT
2020,2020_179,29/05/2021,209,0,NAT
2020,2020_180,19/12/2020,48,1,NAT
2020,2020_181,28/12/2020,57,1,NAT
2020,2020_182,29/05/2021,209,0,NAT
2020,2020_183,29/05/2021,209,0,NAT
2020,2020_184,25/12/2020,54,1,NAT
2020,2020_185,4/03/2021,123,1,NAT
2020,2020_186,29/05/2021,209,0,NAT
2020,2020_187,29/05/2021,209,0,NAT
2020,2020_188,16/03/2021,135,1,NAT
2020,2020_189,6/02/2021,97,1,NAT
2020,2020_190,29/05/2021,209,0,NAT
2020,2020_191,29/05/2021,209,0,NAT
2020,2020_192,29/05/2021,209,0,NAT
2020,2020_193,29/05/2021,209,0,NAT
2020,2020_194,29/05/2021,209,0,NAT
2020,2020_195,9/12/2020,38,1,NAT
2020,2020_196,22/02/2021,113,1,NAT
2020,2020_197,15/12/2020,44,1,NAT
2020,2020_198,29/05/2021,209,0,NAT
2020,2020_199,1/02/2021,92,1,NAT
2020,2020_200,27/11/2020,26,1,NAT
2020,2020_201,19/02/2021,110,1,NAT
2020,2020_202,21/12/2020,50,1,NAT
2020,2020_203,22/12/2020,51,1,NAT
2020,2020_204,17/12/2020,46,1,NAT
2020,2020_205,10/01/2021,70,1,NAT
2020,2020_206,23/02/2021,114,1,NAT
2020,2020_207,6/02/2021,97,1,NAT
2020,2020_208,9/01/2021,69,1,NAT
2020,2020_209,20/02/2021,111,1,NAT
2020,2020_210,30/12/2020,59,1,NAT
2020,2020_211,24/02/2021,115,1,NAT
2020,2020_212,4/02/2021,95,1,NAT
2020,2020_213,9/03/2021,128,1,NAT
2020,2020_214,19/02/2021,110,1,NAT
2020,2020_215,6/02/2021,97,1,NAT
2020,2020_216,19/02/2021,110,1,NAT
2020,2020_217,22/03/2021,141,1,NAT
2020,2020_218,27/12/2020,56,1,NAT
2020,2020_219,19/02/2021,110,1,NAT
2020,2020_220,29/03/2021,148,1,NAT
2020,2020_221,29/03/2021,148,1,NAT
2020,2020_222,19/12/2020,48,1,NAT
2020,2020_223,19/02/2021,110,1,NAT
2020,2020_224,10/03/2021,129,1,NAT
